
422 rows returned

id     | filename                                                                                                                                | filepath                                                                                                                                                                          | sourceintegratedlufs | sourceloudnessrangelu | sourcetruepeakdbtp | transcodedbymediavortex | pass_count | category       
679724 | Riverdale - S07E17 - Chapter One Hundred Thirty-Four A Different Kind of Cat? WEBDL-480p-mv.mp4                                         | T:\Riverdale\Season 7\Riverdale - S07E17 - Chapter One Hundred Thirty-Four A Different Kind of Cat? WEBDL-480p-mv.mp4                                                             | -23.0                | 8.9                   | 0.5                | None                    | 1          | clipping       
684020 | The Bear - S03E10 - Forever WEBDL-480p-mv.mp4                                                                                           | T:\The Bear\Season 3\The Bear - S03E10 - Forever WEBDL-480p-mv.mp4                                                                                                                | -22.3                | 13.1                  | 0.5                | None                    | 1          | clipping       
682959 | Good Girls - S02E02 - Slow Down, Children at Play WEBRip-720p-mv-mv.mp4                                                                 | T:\Good Girls\Season 2\Good Girls - S02E02 - Slow Down, Children at Play WEBRip-720p-mv-mv.mp4                                                                                    | -21.8                | 17.0                  | 0.5                | True                    | 2          | clipping       
683919 | Pokémon - S04E13 - A Better Pill to Swallow DVD-mv.mp4                                                                                  | T:\Pokémon\Season 4\Pokémon - S04E13 - A Better Pill to Swallow DVD-mv.mp4                                                                                                        | -21.8                | 11.3                  | 0.5                | None                    | 1          | clipping       
62260  | House - S03E06 - Que Será Será Bluray-1080p-mv.mp4                                                                                      | T:\House\Season 3\House - S03E06 - Que Será Será Bluray-1080p-mv.mp4                                                                                                              | -21.7                | 12.8                  | 0.5                | True                    | 1          | clipping       
62272  | House - S03E16 - Top Secret Bluray-1080p-mv.mp4                                                                                         | T:\House\Season 3\House - S03E16 - Top Secret Bluray-1080p-mv.mp4                                                                                                                 | -21.3                | 13.4                  | 0.5                | True                    | 1          | clipping       
684014 | Scorpion - S01E14 - Charades Bluray-480p-mv.mp4                                                                                         | T:\Scorpion\Season 1\Scorpion - S01E14 - Charades Bluray-480p-mv.mp4                                                                                                              | -19.2                | 9.7                   | 0.5                | None                    | 1          | clipping       
683302 | Arrested Development - S04E03 - Indian Takers HDTV-720p-mv.mp4                                                                          | T:\Arrested Development\Season 4\Arrested Development - S04E03 - Indian Takers HDTV-720p-mv.mp4                                                                                   | -19.2                | 7.9                   | 0.5                | None                    | 1          | clipping       
683715 | Batman - The Brave and the Bold - S03E03 - Night of the Batmen! Bluray-480p-mv.mp4                                                      | T:\Batman - The Brave and the Bold\Season 3\Batman - The Brave and the Bold - S03E03 - Night of the Batmen! Bluray-480p-mv.mp4                                                    | -16.1                | 10.5                  | 0.5                | None                    | 1          | clipping       
682490 | Phineas and Ferb - S04E28 - Cheers for Fears WEBDL-720p-mv-mv.mp4                                                                       | T:\Phineas and Ferb\Season 4\Phineas and Ferb - S04E28 - Cheers for Fears WEBDL-720p-mv-mv.mp4                                                                                    | -14.5                | 7.8                   | 0.5                | True                    | 2          | clipping       
682539 | Psych - S01E08 - Shawn vs. The Red Phantom Bluray-720p-mv-mv.mp4                                                                        | T:\Psych\Season 1\Psych - S01E08 - Shawn vs. The Red Phantom Bluray-720p-mv-mv.mp4                                                                                                | -13.7                | 9.6                   | 0.5                | True                    | 2          | clipping       
683088 | Phineas and Ferb - S02E07 - Elementary, My Dear Stacy WEBDL-720p-mv-mv.mp4                                                              | T:\Phineas and Ferb\Season 2\Phineas and Ferb - S02E07 - Elementary, My Dear Stacy WEBDL-720p-mv-mv.mp4                                                                           | -10.9                | 6.2                   | 0.5                | True                    | 2          | clipping       
683089 | Phineas and Ferb - S02E61 - The Doof Side of the Moon WEBDL-720p-mv.mp4                                                                 | T:\Phineas and Ferb\Season 2\Phineas and Ferb - S02E61 - The Doof Side of the Moon WEBDL-720p-mv.mp4                                                                              | -10.6                | 6.0                   | 0.5                | None                    | 1          | clipping       
683081 | Phineas and Ferb - S03E48 - What a Croc! WEBDL-720p-mv.mp4                                                                              | T:\Phineas and Ferb\Season 3\Phineas and Ferb - S03E48 - What a Croc! WEBDL-720p-mv.mp4                                                                                           | -10.5                | 7.1                   | 0.5                | None                    | 1          | clipping       
683752 | Law & Order - Special Victims Unit - S26E08 - Cornered HDTV-720p-mv.mp4                                                                 | T:\Law & Order - Special Victims Unit\Season 26\Law & Order - Special Victims Unit - S26E08 - Cornered HDTV-720p-mv.mp4                                                           | -23.6                | 13.3                  | 0.4                | None                    | 1          | clipping       
683792 | Avatar - The Last Airbender (2024) - S01E02 - Warriors WEBRip-720p-mv.mp4                                                               | T:\Avatar - The Last Airbender (2024)\Season 1\Avatar - The Last Airbender (2024) - S01E02 - Warriors WEBRip-720p-mv.mp4                                                          | -23.2                | 9.6                   | 0.4                | None                    | 1          | clipping       
682544 | Psych - S02E01 - American Duos Bluray-720p-mv.mp4                                                                                       | T:\Psych\Season 2\Psych - S02E01 - American Duos Bluray-720p-mv.mp4                                                                                                               | -22.0                | 12.8                  | 0.4                | None                    | 1          | clipping       
62267  | House - S03E08 - Whac-A-Mole Bluray-1080p-mv.mp4                                                                                        | T:\House\Season 3\House - S03E08 - Whac-A-Mole Bluray-1080p-mv.mp4                                                                                                                | -21.9                | 13.0                  | 0.4                | True                    | 1          | clipping       
683096 | The Flash (2014) - S05E17 - Time Bomb Bluray-720p-mv.mp4                                                                                | T:\The Flash (2014)\Season 5\The Flash (2014) - S05E17 - Time Bomb Bluray-720p-mv.mp4                                                                                             | -20.0                | 14.9                  | 0.4                | None                    | 1          | clipping       
683224 | Brooklyn Nine-Nine - S01E09 - Sal's Pizza WEBDL-720p-mv.mp4                                                                             | T:\Brooklyn Nine-Nine\Season 1\Brooklyn Nine-Nine - S01E09 - Sal's Pizza WEBDL-720p-mv.mp4                                                                                        | -19.9                | 6.0                   | 0.4                | None                    | 1          | clipping       
10046  | Schitt's Creek - S03E03 - New Car WEBRip-1080p-mv.mp4                                                                                   | T:\Schitt's Creek\Season 3\Schitt's Creek - S03E03 - New Car WEBRip-1080p-mv.mp4                                                                                                  | -19.9                | 13.6                  | 0.4                | True                    | 1          | clipping       
672281 | Westworld - S03E01 - Parce Domine Bluray-1080p-mv.mp4                                                                                   | T:\Westworld\Season 3\Westworld - S03E01 - Parce Domine Bluray-1080p-mv.mp4                                                                                                       | -19.6                | 16.4                  | 0.4                | True                    | 1          | clipping       
616861 | Frieren - Beyond Journey's End - S02E08 - A Magnificent End WEBRip-1080p-mv.mp4                                                         | T:\Frieren - Beyond Journey's End\Season 2\Frieren - Beyond Journey's End - S02E08 - A Magnificent End WEBRip-1080p-mv.mp4                                                        | -19.1                | 15.4                  | 0.4                | True                    | 1          | clipping       
617780 | How Not to Summon a Demon Lord - S01E02 - Strongest Newcomer Bluray-720p-mv.mp4                                                         | T:\How Not to Summon a Demon Lord\Season 1\How Not to Summon a Demon Lord - S01E02 - Strongest Newcomer Bluray-720p-mv.mp4                                                        | -18.3                | 11.4                  | 0.4                | True                    | 1          | clipping       
39778  | Malcolm in the Middle - S05E08 - Block Party HDTV-1080p-mv.mp4                                                                          | T:\Malcolm in the Middle\Season 5\Malcolm in the Middle - S05E08 - Block Party HDTV-1080p-mv.mp4                                                                                  | -18.3                | 10.9                  | 0.4                | True                    | 1          | clipping       
21732  | One Piece - S01E07 - Epic Showdown! Swordsman Zoro Vs. Acrobat Cabaji! HDTV-1080p-mv.mp4                                                | T:\One Piece\Season 1\One Piece - S01E07 - Epic Showdown! Swordsman Zoro Vs. Acrobat Cabaji! HDTV-1080p-mv.mp4                                                                    | -16.7                | 10.7                  | 0.4                | True                    | 1          | clipping       
682541 | Psych - S01E05 - 9 Lives Bluray-720p-mv-mv.mp4                                                                                          | T:\Psych\Season 1\Psych - S01E05 - 9 Lives Bluray-720p-mv-mv.mp4                                                                                                                  | -13.6                | 10.7                  | 0.4                | True                    | 2          | clipping       
684029 | Cobra Kai - S03E02 - Nature Vs. Nurture WEBDL-480p-mv.mp4                                                                               | T:\Cobra Kai\Season 3\Cobra Kai - S03E02 - Nature Vs. Nurture WEBDL-480p-mv.mp4                                                                                                   | -24.5                | 22.0                  | 0.3                | None                    | 1          | clipping       
683835 | Fargo - S03E06 - The Lord of No Mercy WEBRip-720p-mv-mv.mp4                                                                             | T:\Fargo\Season 3\Fargo - S03E06 - The Lord of No Mercy WEBRip-720p-mv-mv.mp4                                                                                                     | -23.9                | 13.3                  | 0.3                | None                    | 2          | clipping       
672277 | Westworld - S02E10 - The Passenger Bluray-1080p-mv.mp4                                                                                  | T:\Westworld\Season 2\Westworld - S02E10 - The Passenger Bluray-1080p-mv.mp4                                                                                                      | -22.9                | 15.8                  | 0.3                | True                    | 1          | clipping       
683787 | Avatar - The Last Airbender (2024) - S01E04 - Into the Dark WEBRip-720p-mv.mp4                                                          | T:\Avatar - The Last Airbender (2024)\Season 1\Avatar - The Last Airbender (2024) - S01E04 - Into the Dark WEBRip-720p-mv.mp4                                                     | -22.8                | 10.7                  | 0.3                | None                    | 1          | clipping       
682927 | Justified - S01E02 - Riverbrook WEBRip-720p-mv.mp4                                                                                      | T:\Justified\Season 1\Justified - S01E02 - Riverbrook WEBRip-720p-mv.mp4                                                                                                          | -22.2                | 13.7                  | 0.3                | None                    | 1          | clipping       
683420 | Once Upon a Time (2011) - S05E09 - The Bear King WEBDL-720p-mv.mp4                                                                      | T:\Once Upon a Time (2011)\Season 5\Once Upon a Time (2011) - S05E09 - The Bear King WEBDL-720p-mv.mp4                                                                            | -22.1                | 16.7                  | 0.3                | None                    | 1          | clipping       
683002 | Dragon Ball Z - S05E02 - The Reunion Bluray-480p-mv.mp4                                                                                 | T:\Dragon Ball Z\Season 5\Dragon Ball Z - S05E02 - The Reunion Bluray-480p-mv.mp4                                                                                                 | -21.6                | 14.4                  | 0.3                | None                    | 1          | clipping       
672293 | Westworld - S04E01 - The Auguries Bluray-1080p-mv.mp4                                                                                   | T:\Westworld\Season 4\Westworld - S04E01 - The Auguries Bluray-1080p-mv.mp4                                                                                                       | -20.5                | 20.2                  | 0.3                | True                    | 1          | clipping       
672285 | Westworld - S03E04 - The Mother of Exiles Bluray-1080p-mv.mp4                                                                           | T:\Westworld\Season 3\Westworld - S03E04 - The Mother of Exiles Bluray-1080p-mv.mp4                                                                                               | -20.5                | 17.3                  | 0.3                | True                    | 1          | clipping       
672295 | Westworld - S04E02 - Well Enough Alone Bluray-1080p-mv.mp4                                                                              | T:\Westworld\Season 4\Westworld - S04E02 - Well Enough Alone Bluray-1080p-mv.mp4                                                                                                  | -20.3                | 17.5                  | 0.3                | True                    | 1          | clipping       
683004 | Dragon Ball Z - S01E38 - Nursing Wounds Bluray-480p-mv.mp4                                                                              | T:\Dragon Ball Z\Season 1\Dragon Ball Z - S01E38 - Nursing Wounds Bluray-480p-mv.mp4                                                                                              | -20.3                | 17.4                  | 0.3                | None                    | 1          | clipping       
9999   | Schitt's Creek - S02E12 - Lawn Signs WEBRip-1080p-mv.mp4                                                                                | T:\Schitt's Creek\Season 2\Schitt's Creek - S02E12 - Lawn Signs WEBRip-1080p-mv.mp4                                                                                               | -20.1                | 12.1                  | 0.3                | True                    | 1          | clipping       
9997   | Schitt's Creek - S02E13 - Happy Anniversary WEBRip-1080p-mv.mp4                                                                         | T:\Schitt's Creek\Season 2\Schitt's Creek - S02E13 - Happy Anniversary WEBRip-1080p-mv.mp4                                                                                        | -20.1                | 16.1                  | 0.3                | True                    | 1          | clipping       
672286 | Westworld - S03E02 - The Winter Line Bluray-1080p-mv.mp4                                                                                | T:\Westworld\Season 3\Westworld - S03E02 - The Winter Line Bluray-1080p-mv.mp4                                                                                                    | -19.9                | 17.7                  | 0.3                | True                    | 1          | clipping       
10004  | Schitt's Creek - S02E02 - Family Dinner WEBRip-1080p-mv.mp4                                                                             | T:\Schitt's Creek\Season 2\Schitt's Creek - S02E02 - Family Dinner WEBRip-1080p-mv.mp4                                                                                            | -19.8                | 13.3                  | 0.3                | True                    | 1          | clipping       
10042  | Schitt's Creek - S03E08 - Motel Review WEBRip-1080p-mv.mp4                                                                              | T:\Schitt's Creek\Season 3\Schitt's Creek - S03E08 - Motel Review WEBRip-1080p-mv.mp4                                                                                             | -19.6                | 14.1                  | 0.3                | True                    | 1          | clipping       
682759 | Pokémon - S04E21 - The Grass Route DVD-mv.mp4                                                                                           | T:\Pokémon\Season 4\Pokémon - S04E21 - The Grass Route DVD-mv.mp4                                                                                                                 | -18.4                | 9.8                   | 0.3                | None                    | 1          | clipping       
682584 | Pokémon - S04E16 - Wobbu-Palooza! DVD-mv-mv.mp4                                                                                         | T:\Pokémon\Season 4\Pokémon - S04E16 - Wobbu-Palooza! DVD-mv-mv.mp4                                                                                                               | -18.4                | 8.5                   | 0.3                | True                    | 2          | clipping       
682610 | Scorpion - S01E20 - Crossroads Bluray-480p-mv.mp4                                                                                       | T:\Scorpion\Season 1\Scorpion - S01E20 - Crossroads Bluray-480p-mv.mp4                                                                                                            | -18.4                | 10.7                  | 0.3                | None                    | 1          | clipping       
683838 | Psych - S01E04 - Woman Seeking Dead Husband - Smokers Okay, No Pets Bluray-720p-mv.mp4                                                  | T:\Psych\Season 1\Psych - S01E04 - Woman Seeking Dead Husband - Smokers Okay, No Pets Bluray-720p-mv.mp4                                                                          | -17.8                | 10.4                  | 0.3                | None                    | 1          | clipping       
683405 | Hunter x Hunter (2011) - S02E62 - Fake x And x Real Bluray-720pOptimized-mv.mp4                                                         | T:\Hunter x Hunter (2011)\Season 2\Hunter x Hunter (2011) - S02E62 - Fake x And x Real Bluray-720pOptimized-mv.mp4                                                                | -16.6                | 10.8                  | 0.3                | None                    | 1          | clipping       
683079 | Phineas and Ferb - S04E23 - Thanks But No Thanks WEBDL-720p-mv-mv.mp4                                                                   | T:\Phineas and Ferb\Season 4\Phineas and Ferb - S04E23 - Thanks But No Thanks WEBDL-720p-mv-mv.mp4                                                                                | -14.6                | 8.7                   | 0.3                | True                    | 2          | clipping       
683950 | Pokémon - S07E05 - A Togepi Mirage! DVD-mv.mp4                                                                                          | T:\Pokémon\Season 7\Pokémon - S07E05 - A Togepi Mirage! DVD-mv.mp4                                                                                                                | -11.6                | 8.8                   | 0.3                | None                    | 1          | clipping       
682493 | Phineas and Ferb - S02E24 - Spa Day WEBDL-720p-mv-mv.mp4                                                                                | T:\Phineas and Ferb\Season 2\Phineas and Ferb - S02E24 - Spa Day WEBDL-720p-mv-mv.mp4                                                                                             | -11.5                | 6.7                   | 0.3                | True                    | 2          | clipping       
682269 | Pokémon - S07E03 - Let Bagons Be Bagons DVD-mv.mp4                                                                                      | T:\Pokémon\Season 7\Pokémon - S07E03 - Let Bagons Be Bagons DVD-mv.mp4                                                                                                            | -11.2                | 6.9                   | 0.3                | None                    | 1          | clipping       
682453 | Phineas and Ferb - S02E04 - Attack of the 50 Foot Sister WEBDL-720p-mv-mv.mp4                                                           | T:\Phineas and Ferb\Season 2\Phineas and Ferb - S02E04 - Attack of the 50 Foot Sister WEBDL-720p-mv-mv.mp4                                                                        | -10.5                | 4.8                   | 0.3                | True                    | 2          | clipping       
682645 | Cobra Kai - S04E08 - Party Time Bluray-480p-mv-mv.mp4                                                                                   | T:\Cobra Kai\Season 4\Cobra Kai - S04E08 - Party Time Bluray-480p-mv-mv.mp4                                                                                                       | -25.7                | 15.9                  | 0.2                | True                    | 2          | clipping       
684023 | The Boys - S01E06 - The Innocents Bluray-720p-mv.mp4                                                                                    | T:\The Boys\Season 1\The Boys - S01E06 - The Innocents Bluray-720p-mv.mp4                                                                                                         | -25.7                | 18.9                  | 0.2                | None                    | 1          | clipping       
682522 | Cross - S01E08 - You Had Me At Motherfucker WEBRip-720p-mv-mv.mp4                                                                       | T:\Cross\Season 1\Cross - S01E08 - You Had Me At Motherfucker WEBRip-720p-mv-mv.mp4                                                                                               | -25.2                | 13.5                  | 0.2                | True                    | 2          | clipping       
684027 | Watchmen - S01E06 - This Extraordinary Being WEBRip-720p-mv.mp4                                                                         | T:\Watchmen\Season 1\Watchmen - S01E06 - This Extraordinary Being WEBRip-720p-mv.mp4                                                                                              | -23.8                | 15.3                  | 0.2                | None                    | 1          | clipping       
683896 | iZombie - S02E03 - Real Dead Housewife of Seattle WEBDL-480p-mv.mp4                                                                     | T:\iZombie\Season 2\iZombie - S02E03 - Real Dead Housewife of Seattle WEBDL-480p-mv.mp4                                                                                           | -22.8                | 12.7                  | 0.2                | None                    | 1          | clipping       
682515 | Arrow - S07E05 - The Demon HDTV-720p-mv.mp4                                                                                             | T:\Arrow\Season 7\Arrow - S07E05 - The Demon HDTV-720p-mv.mp4                                                                                                                     | -22.5                | 15.7                  | 0.2                | None                    | 1          | clipping       
682954 | Family Guy - S14E20 - Road to India SDTV-mv.mp4                                                                                         | T:\Family Guy\Season 14\Family Guy - S14E20 - Road to India SDTV-mv.mp4                                                                                                           | -21.8                | 9.4                   | 0.2                | None                    | 1          | clipping       
117    | 30 Rock - S06E17 - Meet the Woggels! Bluray-1080p-mv.mp4                                                                                | T:\30 Rock\Season 6\30 Rock - S06E17 - Meet the Woggels! Bluray-1080p-mv.mp4                                                                                                      | -21.4                | 7.4                   | 0.2                | True                    | 1          | clipping       
682787 | Pokémon - S05E05 - Mantine Overboard! DVD-mv.mp4                                                                                        | T:\Pokémon\Season 5\Pokémon - S05E05 - Mantine Overboard! DVD-mv.mp4                                                                                                              | -21.0                | 11.2                  | 0.2                | None                    | 1          | clipping       
682669 | Family Guy - S21E06 - Happy Holo-ween SDTV-mv.mp4                                                                                       | T:\Family Guy\Season 21\Family Guy - S21E06 - Happy Holo-ween SDTV-mv.mp4                                                                                                         | -20.6                | 10.7                  | 0.2                | None                    | 1          | clipping       
3805   | Love, Death & Robots - S01E18 - THE SECRET WAR HDTV-1080p-mv.mp4                                                                        | T:\Love, Death & Robots\Season 1\Love, Death & Robots - S01E18 - THE SECRET WAR HDTV-1080p-mv.mp4                                                                                 | -20.3                | 19.9                  | 0.2                | True                    | 1          | clipping       
672288 | Westworld - S04E04 - Generation Loss Bluray-1080p-mv.mp4                                                                                | T:\Westworld\Season 4\Westworld - S04E04 - Generation Loss Bluray-1080p-mv.mp4                                                                                                    | -20.2                | 19.3                  | 0.2                | True                    | 1          | clipping       
10006  | Schitt's Creek - S02E04 - Estate Sale WEBRip-1080p-mv.mp4                                                                               | T:\Schitt's Creek\Season 2\Schitt's Creek - S02E04 - Estate Sale WEBRip-1080p-mv.mp4                                                                                              | -20.2                | 12.0                  | 0.2                | True                    | 1          | clipping       
672292 | Westworld - S04E07 - Metanoia Bluray-1080p-mv.mp4                                                                                       | T:\Westworld\Season 4\Westworld - S04E07 - Metanoia Bluray-1080p-mv.mp4                                                                                                           | -20.0                | 17.0                  | 0.2                | True                    | 1          | clipping       
9996   | Schitt's Creek - S02E07 - The Candidate WEBRip-1080p-mv.mp4                                                                             | T:\Schitt's Creek\Season 2\Schitt's Creek - S02E07 - The Candidate WEBRip-1080p-mv.mp4                                                                                            | -20.0                | 12.5                  | 0.2                | True                    | 1          | clipping       
10034  | Schitt's Creek - S03E07 - General Store WEBRip-1080p-mv.mp4                                                                             | T:\Schitt's Creek\Season 3\Schitt's Creek - S03E07 - General Store WEBRip-1080p-mv.mp4                                                                                            | -20.0                | 13.0                  | 0.2                | True                    | 1          | clipping       
10003  | Schitt's Creek - S02E05 - Bob's Bagels WEBRip-1080p-mv.mp4                                                                              | T:\Schitt's Creek\Season 2\Schitt's Creek - S02E05 - Bob's Bagels WEBRip-1080p-mv.mp4                                                                                             | -19.9                | 12.3                  | 0.2                | True                    | 1          | clipping       
672284 | Westworld - S03E07 - Passed Pawn Bluray-1080p-mv.mp4                                                                                    | T:\Westworld\Season 3\Westworld - S03E07 - Passed Pawn Bluray-1080p-mv.mp4                                                                                                        | -19.8                | 16.5                  | 0.2                | True                    | 1          | clipping       
10000  | Schitt's Creek - S02E08 - Milk Money WEBRip-1080p-mv.mp4                                                                                | T:\Schitt's Creek\Season 2\Schitt's Creek - S02E08 - Milk Money WEBRip-1080p-mv.mp4                                                                                               | -19.8                | 15.2                  | 0.2                | True                    | 1          | clipping       
672283 | Westworld - S03E08 - Crisis Theory Bluray-1080p-mv.mp4                                                                                  | T:\Westworld\Season 3\Westworld - S03E08 - Crisis Theory Bluray-1080p-mv.mp4                                                                                                      | -19.7                | 17.2                  | 0.2                | True                    | 1          | clipping       
10036  | Schitt's Creek - S03E02 - The Throuple WEBRip-1080p-mv.mp4                                                                              | T:\Schitt's Creek\Season 3\Schitt's Creek - S03E02 - The Throuple WEBRip-1080p-mv.mp4                                                                                             | -19.7                | 14.6                  | 0.2                | True                    | 1          | clipping       
10041  | Schitt's Creek - S03E05 - Rooms by the Hour WEBRip-1080p-mv.mp4                                                                         | T:\Schitt's Creek\Season 3\Schitt's Creek - S03E05 - Rooms by the Hour WEBRip-1080p-mv.mp4                                                                                        | -19.6                | 14.7                  | 0.2                | True                    | 1          | clipping       
682538 | Psych - S01E01 - Pilot Bluray-720p-mv.mp4                                                                                               | T:\Psych\Season 1\Psych - S01E01 - Pilot Bluray-720p-mv.mp4                                                                                                                       | -19.0                | 13.5                  | 0.2                | None                    | 1          | clipping       
682495 | Dragon Ball Z - S01E31 - Saiyan Sized Secret Bluray-480p-mv.mp4                                                                         | T:\Dragon Ball Z\Season 1\Dragon Ball Z - S01E31 - Saiyan Sized Secret Bluray-480p-mv.mp4                                                                                         | -18.9                | 13.9                  | 0.2                | None                    | 1          | clipping       
683918 | Pokémon - S04E20 - Wings 'N' Things DVD-mv.mp4                                                                                          | T:\Pokémon\Season 4\Pokémon - S04E20 - Wings 'N' Things DVD-mv.mp4                                                                                                                | -18.2                | 10.3                  | 0.2                | None                    | 1          | clipping       
682717 | Johnny Test - S04E26 - Johnny vs. The Mummy WEBDL-480p-mv-mv.mp4                                                                        | T:\Johnny Test\Season 4\Johnny Test - S04E26 - Johnny vs. The Mummy WEBDL-480p-mv-mv.mp4                                                                                          | -17.9                | 5.8                   | 0.2                | True                    | 2          | clipping       
683683 | The Amazing World of Gumball - S06E15 - The Brain SDTV-mv.mp4                                                                           | T:\The Amazing World of Gumball\Season 6\The Amazing World of Gumball - S06E15 - The Brain SDTV-mv.mp4                                                                            | -17.8                | 5.1                   | 0.2                | None                    | 1          | clipping       
682933 | Adventure Time - S05E38 - Red Starved Bluray-480p-mv-mv.mp4                                                                             | T:\Adventure Time\Season 5\Adventure Time - S05E38 - Red Starved Bluray-480p-mv-mv.mp4                                                                                            | -17.4                | 9.6                   | 0.2                | True                    | 2          | clipping       
683938 | Pokémon - S18E84 - The Shape of Love to Come! Bluray-480p-mv.mp4                                                                        | T:\Pokémon\Season 18\Pokémon - S18E84 - The Shape of Love to Come! Bluray-480p-mv.mp4                                                                                             | -16.6                | 9.5                   | 0.2                | None                    | 1          | clipping       
683078 | Phineas and Ferb - S04E30 - Just Our Luck WEBDL-720p-mv-mv.mp4                                                                          | T:\Phineas and Ferb\Season 4\Phineas and Ferb - S04E30 - Just Our Luck WEBDL-720p-mv-mv.mp4                                                                                       | -14.7                | 7.2                   | 0.2                | True                    | 2          | clipping       
683084 | Phineas and Ferb - S01E22 - Dude, We're Gettin' the Band Back Together! WEBDL-720p-mv.mp4                                               | T:\Phineas and Ferb\Season 1\Phineas and Ferb - S01E22 - Dude, We're Gettin' the Band Back Together! WEBDL-720p-mv.mp4                                                            | -12.7                | 5.8                   | 0.2                | None                    | 1          | clipping       
682592 | Pokémon - S07E01 - What You Seed is What You Get DVD-mv.mp4                                                                             | T:\Pokémon\Season 7\Pokémon - S07E01 - What You Seed is What You Get DVD-mv.mp4                                                                                                   | -10.7                | 7.2                   | 0.2                | None                    | 1          | clipping       
672278 | Westworld - S02E02 - Reunion Bluray-1080p-mv.mp4                                                                                        | T:\Westworld\Season 2\Westworld - S02E02 - Reunion Bluray-1080p-mv.mp4                                                                                                            | -24.2                | 18.4                  | 0.1                | True                    | 1          | clipping       
682962 | Resident Alien - S01E07 - The Green Glow WEBRip-720p-mv.mp4                                                                             | T:\Resident Alien\Season 1\Resident Alien - S01E07 - The Green Glow WEBRip-720p-mv.mp4                                                                                            | -23.7                | 14.2                  | 0.1                | None                    | 1          | clipping       
682364 | Watchmen - S01E03 - She Was Killed by Space Junk WEBRip-720p-mv.mp4                                                                     | T:\Watchmen\Season 1\Watchmen - S01E03 - She Was Killed by Space Junk WEBRip-720p-mv.mp4                                                                                          | -23.7                | 14.9                  | 0.1                | None                    | 1          | clipping       
684059 | Wentworth - S09E10 - Legacy Bluray-480p-mv.mp4                                                                                          | T:\Wentworth\Season 9\Wentworth - S09E10 - Legacy Bluray-480p-mv.mp4                                                                                                              | -23.6                | 16.2                  | 0.1                | None                    | 1          | clipping       
683767 | Dirk Gently's Holistic Detective Agency - S01E02 - Lost and Found WEBDL-480p-mv.mp4                                                     | T:\Dirk Gently's Holistic Detective Agency\Season 1\Dirk Gently's Holistic Detective Agency - S01E02 - Lost and Found WEBDL-480p-mv.mp4                                           | -23.3                | 14.7                  | 0.1                | None                    | 1          | clipping       
683813 | You - S04E04 - Hampsie WEBRip-720p-mv-mv.mp4                                                                                            | T:\You\Season 4\You - S04E04 - Hampsie WEBRip-720p-mv-mv.mp4                                                                                                                      | -23.2                | 8.0                   | 0.1                | None                    | 2          | clipping       
682922 | Vikings - S05E12 - Murder Most Foul HDTV-720p-mv.mp4                                                                                    | T:\Vikings\Season 5\Vikings - S05E12 - Murder Most Foul HDTV-720p-mv.mp4                                                                                                          | -23.1                | 16.6                  | 0.1                | None                    | 1          | clipping       
682480 | That '70s Show - S05E12 - Misty Mountain Hop Bluray-480p-mv-mv.mp4                                                                      | T:\That '70s Show\Season 5\That '70s Show - S05E12 - Misty Mountain Hop Bluray-480p-mv-mv.mp4                                                                                     | -21.6                | 9.0                   | 0.1                | True                    | 2          | clipping       
672238 | Murderbot - S01E05 - Rogue War Tracker Infinite WEBRip-1080p-mv.mp4                                                                     | T:\Murderbot\Season 1\Murderbot - S01E05 - Rogue War Tracker Infinite WEBRip-1080p-mv.mp4                                                                                         | -21.5                | 15.1                  | 0.1                | True                    | 1          | clipping       
11764  | Arrested Development - S02E03 - ¡Amigos! WEBDL-720p-mv.mp4                                                                              | T:\Arrested Development\Season 2\Arrested Development - S02E03 - ¡Amigos! WEBDL-720p-mv.mp4                                                                                       | -21.1                | 9.6                   | 0.1                | True                    | 1          | clipping       
70     | 30 Rock - S04E06 - Sun Tea Bluray-1080p-mv.mp4                                                                                          | T:\30 Rock\Season 4\30 Rock - S04E06 - Sun Tea Bluray-1080p-mv.mp4                                                                                                                | -20.4                | 5.6                   | 0.1                | True                    | 1          | clipping       
39837  | Malcolm in the Middle - S07E18 - Bomb Shelter WEBDL-1080p-mv.mp4                                                                        | T:\Malcolm in the Middle\Season 7\Malcolm in the Middle - S07E18 - Bomb Shelter WEBDL-1080p-mv.mp4                                                                                | -20.4                | 14.1                  | 0.1                | True                    | 1          | clipping       
617784 | How Not to Summon a Demon Lord - S01E06 - Slave Market Bluray-720p-mv.mp4                                                               | T:\How Not to Summon a Demon Lord\Season 1\How Not to Summon a Demon Lord - S01E06 - Slave Market Bluray-720p-mv.mp4                                                              | -20.4                | 11.1                  | 0.1                | True                    | 1          | clipping       
682955 | Family Guy - S15E05 - Chris Has Got a Date, Date, Date, Date, Date SDTV-mv.mp4                                                          | T:\Family Guy\Season 15\Family Guy - S15E05 - Chris Has Got a Date, Date, Date, Date, Date SDTV-mv.mp4                                                                            | -20.3                | 4.3                   | 0.1                | None                    | 1          | clipping       
10044  | Schitt's Creek - S03E04 - Driving Test WEBRip-1080p-mv.mp4                                                                              | T:\Schitt's Creek\Season 3\Schitt's Creek - S03E04 - Driving Test WEBRip-1080p-mv.mp4                                                                                             | -20.2                | 13.9                  | 0.1                | True                    | 1          | clipping       
